City,State,Country,CountryCode,PostalCode,Sex,EmailPromotion,EmailAddress,PhoneNumberType,OnlineOrderFlag,OrderQty,UnitPrice,SubTotal,TaxAmt,Freight,TotalDue,ShipMethod,ShipBase,ShipRate,FullDate
Kirkland,Washington,United States,US,98033,,1,jorge17@adventure-works.com,Home,-1,1,53.99,77.96,6.2368,1.949,86.1458,XRQ - TRUCK GROUND,3.95,0.99,2011-09-03
Kirkland,Washington,United States,US,98033,,1,jorge17@adventure-works.com,Home,0,1,63.9,17746.2521,1820.0889,568.7778,20135.1188,CARGO TRANSPORT 5,8.99,1.49,2014-05-20
Issaquah,Washington,United States,US,98027,,0,alan28@adventure-works.com,Home,0,2,672.294,27709.218,2660.5385,831.4183,31201.1748,CARGO TRANSPORT 5,8.99,1.49,2014-03-31
Berkeley,California,United States,US,94704,,1,alan29@adventure-works.com,Home,0,4,32.394,47450.61,4540.4811,1418.9003,53409.9914,CARGO TRANSPORT 5,8.99,1.49,2014-04-09
Bonn,Hamburg,Germany,DE,53001,,1,frank21@adventure-works.com,Home,0,2,334.0575,25283.1022,2786.5509,870.7971,28940.4502,CARGO TRANSPORT 5,8.99,1.49,2014-04-16
Ballard,Washington,United States,US,98107,,0,frank24@adventure-works.com,Cell,0,5,1430.442,66375.648,6398.8843,1999.6513,74774.1836,CARGO TRANSPORT 5,8.99,1.49,2014-04-19
Warrnambool,Victoria,Australia,AU,3280,,1,jésus1@adventure-works.com,Home,0,13,40.5942,83147.6449,8243.0584,2575.9558,93966.6591,CARGO TRANSPORT 5,8.99,1.49,2013-12-09
Burbank,California,United States,US,91502,,0,john54@adventure-works.com,Home,0,1,183.9382,61492.5041,5942.3012,1856.9691,69291.7744,CARGO TRANSPORT 5,8.99,1.49,2014-01-15
Erlangen,Bayern,Germany,DE,91054,,0,jésus8@adventure-works.com,Home,0,2,1430.442,26319.786,2528.1467,790.0459,29637.9786,CARGO TRANSPORT 5,8.99,1.49,2013-12-15
Long Beach,California,United States,US,90802,,0,william17@adventure-works.com,Cell,-1,1,1700.99,1754.98,140.3984,43.8745,1939.2529,XRQ - TRUCK GROUND,3.95,0.99,2013-11-09
Cloverdale,South Australia,Australia,AU,6105,,0,william20@adventure-works.com,Home,0,1,323.994,31612.0704,3047.1695,952.2405,35611.4804,CARGO TRANSPORT 5,8.99,1.49,2014-04-25
Bellflower,California,United States,US,90706,,0,jésus17@adventure-works.com,Home,0,2,445.41,53248.692,5118.4791,1599.5247,59966.6958,CARGO TRANSPORT 5,8.99,1.49,2014-04-17
Paris,Seine (Paris),France,FR,75008,,0,larry3@adventure-works.com,Cell,0,19,49.4945,103226.8852,9956.7327,3111.479,116295.0969,CARGO TRANSPORT 5,8.99,1.49,2014-01-01
Leeds,England,United Kingdom,GB,LE18,,0,larry4@adventure-works.com,Home,-1,1,8.99,2393.06,191.4448,59.8265,2644.3313,XRQ - TRUCK GROUND,3.95,0.99,2013-11-10
Silverwater,New South Wales,Australia,AU,2264,,2,larry12@adventure-works.com,Cell,0,8,4.77,65683.368,6708.6741,2096.4607,74488.5028,CARGO TRANSPORT 5,8.99,1.49,2013-11-19
Silverwater,New South Wales,Australia,AU,2264,,2,larry12@adventure-works.com,Cell,-1,1,24.49,103.46,8.2768,2.5865,114.3233,XRQ - TRUCK GROUND,3.95,0.99,2012-10-30
San Carlos,California,United States,US,94070,,0,brandon41@adventure-works.com,Cell,-1,1,3.99,659.44,52.7552,16.486,728.6812,XRQ - TRUCK GROUND,3.95,0.99,2013-10-11
San Carlos,California,United States,US,94070,,0,brandon41@adventure-works.com,Cell,-1,1,34.99,74.98,5.9984,1.8745,82.8529,XRQ - TRUCK GROUND,3.95,0.99,2013-07-10
Corvallis,Oregon,United States,US,97330,,2,larry17@adventure-works.com,Home,-1,1,4.99,64.47,5.1576,1.6118,71.2394,XRQ - TRUCK GROUND,3.95,0.99,2013-08-30
Corvallis,Oregon,United States,US,97330,,2,larry17@adventure-works.com,Home,0,2,16.272,32700.6053,3182.9844,994.6826,36878.2723,CARGO TRANSPORT 5,8.99,1.49,2014-05-15
Morangis,Essonne,France,FR,91420,,2,brandon48@adventure-works.com,Home,0,6,38.1,28795.9976,2747.1052,858.4704,32401.5732,CARGO TRANSPORT 5,8.99,1.49,2014-03-03
Morangis,Essonne,France,FR,91420,,2,brandon48@adventure-works.com,Home,0,1,200.052,59234.838,5702.0229,1781.8822,66718.7431,CARGO TRANSPORT 5,8.99,1.49,2014-04-14
Salem,Oregon,United States,US,97301,,0,thomas37@adventure-works.com,Cell,-1,1,4.99,7.28,0.5824,0.182,8.0444,XRQ - TRUCK GROUND,3.95,0.99,2013-11-09
Newcastle,New South Wales,Australia,AU,2300,,0,kyle30@adventure-works.com,Cell,-1,1,49.99,89.98,7.1984,2.2495,99.4279,XRQ - TRUCK GROUND,3.95,0.99,2013-11-04
Les Ulis,Essonne,France,FR,91940,,0,kevin37@adventure-works.com,Home,-1,1,24.99,1793.47,143.4776,44.8368,1981.7844,XRQ - TRUCK GROUND,3.95,0.99,2013-10-29
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,0,luke32@adventure-works.com,Home,0,3,338.994,39723.714,3833.431,1197.9472,44755.0922,CARGO TRANSPORT 5,8.99,1.49,2013-11-19
Esher-Molesey,England,United Kingdom,GB,EM15,,2,jordan54@adventure-works.com,Home,-1,1,34.99,588.96,47.1168,14.724,650.8008,XRQ - TRUCK GROUND,3.95,0.99,2012-03-08
Esher-Molesey,England,United Kingdom,GB,EM15,,2,jordan54@adventure-works.com,Home,0,2,1430.442,31535.622,3041.6956,950.5299,35527.8475,CARGO TRANSPORT 5,8.99,1.49,2014-05-13
Berkeley,California,United States,US,94704,,0,angel22@adventure-works.com,Home,-1,1,34.99,1179.97,94.3976,29.4993,1303.8669,XRQ - TRUCK GROUND,3.95,0.99,2013-08-08
Hamburg,Hamburg,Germany,DE,20354,,2,alex27@adventure-works.com,Cell,0,5,149.031,84380.7379,8222.4775,2569.5242,95172.7396,CARGO TRANSPORT 5,8.99,1.49,2014-03-17
Hof,Bayern,Germany,DE,95010,,0,jimmy21@adventure-works.com,Cell,-1,1,2.29,23.78,1.9024,0.5945,26.2769,XRQ - TRUCK GROUND,3.95,0.99,2013-07-16
Hof,Bayern,Germany,DE,95010,,0,jimmy21@adventure-works.com,Cell,0,5,1466.01,58724.256,5635.3192,1761.0372,66120.6124,CARGO TRANSPORT 5,8.99,1.49,2014-06-14
Beverly Hills,California,United States,US,90210,,2,jimmy22@adventure-works.com,Cell,-1,1,34.99,113.47,9.0776,2.8368,125.3844,XRQ - TRUCK GROUND,3.95,0.99,2011-12-19
Beverly Hills,California,United States,US,90210,,2,jimmy22@adventure-works.com,Cell,0,5,2.994,24795.1796,2356.5412,736.4191,27888.1399,CARGO TRANSPORT 5,8.99,1.49,2014-04-04
Goulburn,New South Wales,Australia,AU,2580,,0,marc6@adventure-works.com,Home,-1,1,24.49,843.97,67.5176,21.0993,932.5869,XRQ - TRUCK GROUND,3.95,0.99,2013-10-12
Spring Valley,California,United States,US,91977,,2,kevin38@adventure-works.com,Home,-1,1,8.99,2373.96,189.9168,59.349,2623.2258,XRQ - TRUCK GROUND,3.95,0.99,2013-09-21
Dunkerque,Nord,France,FR,59140,,2,marc14@adventure-works.com,Home,0,4,41.994,4718.898,447.527,139.8522,5306.2772,CARGO TRANSPORT 5,8.99,1.49,2014-03-06
Salzgitter,Hessen,Germany,DE,38231,,0,jordan55@adventure-works.com,Home,-1,1,24.49,564.48,45.1584,14.112,623.7504,XRQ - TRUCK GROUND,3.95,0.99,2012-04-01
Salzgitter,Hessen,Germany,DE,38231,,0,jordan55@adventure-works.com,Home,0,1,356.898,930.282,91.7878,28.6837,1050.7535,CARGO TRANSPORT 5,8.99,1.49,2014-03-11
Burbank,California,United States,US,91502,,0,marc21@adventure-works.com,Home,0,1,200.052,67831.3271,6500.3898,2031.3718,76363.0887,CARGO TRANSPORT 5,8.99,1.49,2014-03-29
Warrnambool,Victoria,Australia,AU,3280,,2,alex28@adventure-works.com,Cell,-1,1,21.49,88.98,7.1184,2.2245,98.3229,XRQ - TRUCK GROUND,3.95,0.99,2012-03-30
Warrnambool,Victoria,Australia,AU,3280,,2,alex28@adventure-works.com,Cell,0,4,602.346,41471.694,3998.4847,1249.5265,46719.7052,CARGO TRANSPORT 5,8.99,1.49,2014-03-15
W. Linn,Oregon,United States,US,97068,,0,sean32@adventure-works.com,Home,-1,1,35.0,138.48,11.0784,3.462,153.0204,XRQ - TRUCK GROUND,3.95,0.99,2013-08-29
W. Linn,Oregon,United States,US,97068,,0,sean32@adventure-works.com,Home,-1,1,49.99,1750.98,140.0784,43.7745,1934.8329,XRQ - TRUCK GROUND,3.95,0.99,2012-10-24
Tacoma,Washington,United States,US,98403,,1,billy5@adventure-works.com,Home,-1,1,2.29,1151.76,92.1408,28.794,1272.6948,XRQ - TRUCK GROUND,3.95,0.99,2012-04-16
Shawnee,British Columbia,Canada,CA,V9B 5T2,,0,jonathan74@adventure-works.com,Cell,0,3,1430.442,66375.648,6398.8843,1999.6513,74774.1836,CARGO TRANSPORT 5,8.99,1.49,2014-04-28
Torrance,California,United States,US,90505,,0,nathan59@adventure-works.com,Cell,0,8,15.0,96577.143,9280.1197,2900.0374,108757.3001,CARGO TRANSPORT 5,8.99,1.49,2014-04-30
La Jolla,California,United States,US,92806,,2,susan11@adventure-works.com,Cell,-1,1,21.49,31.73,2.5384,0.7933,35.0617,XRQ - TRUCK GROUND,3.95,0.99,2013-06-18
La Jolla,California,United States,US,92806,,2,susan11@adventure-works.com,Cell,-1,1,2384.07,2393.06,191.4448,59.8265,2644.3313,XRQ - TRUCK GROUND,3.95,0.99,2013-05-18
London,England,United Kingdom,GB,W1N 9FA,,2,logan59@adventure-works.com,Home,0,2,1466.01,33904.482,3240.9397,1012.7936,38158.2153,CARGO TRANSPORT 5,8.99,1.49,2014-01-22
Vancouver,British Columbia,Canada,CA,V7L 4J4,,0,susan16@adventure-works.com,Home,-1,1,4.99,2399.95,191.996,59.9988,2651.9448,XRQ - TRUCK GROUND,3.95,0.99,2013-06-05
Vancouver,British Columbia,Canada,CA,V7L 4J4,,0,susan16@adventure-works.com,Home,-1,1,28.99,771.34,61.7072,19.2835,852.3307,XRQ - TRUCK GROUND,3.95,0.99,2013-01-01
Matraville,New South Wales,Australia,AU,2036,,2,samuel60@adventure-works.com,Cell,0,3,209.256,38818.229,3740.1306,1168.7908,43727.1504,CARGO TRANSPORT 5,8.99,1.49,2014-05-26
Matraville,New South Wales,Australia,AU,2036,,2,samuel60@adventure-works.com,Cell,-1,1,4.99,4.99,0.3992,0.1248,5.514,XRQ - TRUCK GROUND,3.95,0.99,2012-11-01
Erlangen,Bayern,Germany,DE,91054,,0,susan27@adventure-works.com,Cell,0,2,338.994,31612.0704,3047.1695,952.2405,35611.4804,CARGO TRANSPORT 5,8.99,1.49,2014-04-19
Kirkby,England,United Kingdom,GB,KB9,,1,susan28@adventure-works.com,Cell,0,1,445.41,1047.756,102.1908,31.9346,1181.8814,CARGO TRANSPORT 5,8.99,1.49,2013-11-25
London,England,United Kingdom,GB,SW6 SBY,,0,susan33@adventure-works.com,Home,-1,1,4.99,14.98,1.1984,0.3745,16.5529,XRQ - TRUCK GROUND,3.95,0.99,2013-08-12
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,1,zachary30@adventure-works.com,Cell,-1,1,1700.99,1700.99,136.0792,42.5248,1879.594,XRQ - TRUCK GROUND,3.95,0.99,2013-09-11
Corvallis,Oregon,United States,US,97330,,0,ethan31@adventure-works.com,Cell,0,4,1376.994,25757.0601,2573.6624,804.2695,29134.992,CARGO TRANSPORT 5,8.99,1.49,2014-03-31
London,England,United Kingdom,GB,SW8 4BG,,0,abby4@adventure-works.com,Home,0,2,44.994,6700.1106,645.2179,201.6306,7546.9591,CARGO TRANSPORT 5,8.99,1.49,2014-04-23
Victoria,British Columbia,Canada,CA,V8V,,1,samuel65@adventure-works.com,Home,-1,1,34.99,49.97,3.9976,1.2493,55.2169,XRQ - TRUCK GROUND,3.95,0.99,2013-10-25
Paris,Seine (Paris),France,FR,75002,,1,dana1@adventure-works.com,Cell,-1,1,769.49,828.47,66.2776,20.7118,915.4594,XRQ - TRUCK GROUND,3.95,0.99,2013-07-14
Redmond,Washington,United States,US,98052,,0,dana15@adventure-works.com,Cell,0,3,158.43,14478.162,1403.3365,438.5427,16320.0412,CARGO TRANSPORT 5,8.99,1.49,2014-02-04
Runcorn,England,United Kingdom,GB,TY31,,0,samuel67@adventure-works.com,Cell,-1,1,4.99,34.98,2.7984,0.8745,38.6529,XRQ - TRUCK GROUND,3.95,0.99,2013-10-06
El Cajon,California,United States,US,92020,,0,carrie1@adventure-works.com,Home,0,8,647.994,89333.293,8678.5256,2712.0392,100723.8578,CARGO TRANSPORT 5,8.99,1.49,2014-02-14
Santa Cruz,California,United States,US,95062,,0,ethan34@adventure-works.com,Cell,-1,1,2.29,2420.34,193.6272,60.5085,2674.4757,XRQ - TRUCK GROUND,3.95,0.99,2011-07-24
Santa Cruz,California,United States,US,95062,,0,ethan34@adventure-works.com,Cell,-1,1,8.99,2401.01,192.0808,60.0253,2653.1161,XRQ - TRUCK GROUND,3.95,0.99,2013-09-28
Beaverton,Oregon,United States,US,97005,,2,ryan36@adventure-works.com,Home,-1,1,4.99,94.46,7.5568,2.3615,104.3783,XRQ - TRUCK GROUND,3.95,0.99,2011-07-23
London,England,United Kingdom,GB,E17 6JF,,2,karen28@adventure-works.com,Cell,-1,1,2294.99,2304.98,184.3984,57.6245,2547.0029,XRQ - TRUCK GROUND,3.95,0.99,2011-06-12
London,England,United Kingdom,GB,E17 6JF,,2,karen28@adventure-works.com,Cell,0,5,1430.442,112312.554,10820.906,3381.5331,126514.9931,CARGO TRANSPORT 5,8.99,1.49,2014-05-07
Beverly Hills,California,United States,US,90210,,0,aaron54@adventure-works.com,Cell,0,1,29.994,3200.586,297.5771,92.9929,3591.156,CARGO TRANSPORT 5,8.99,1.49,2014-01-21
Beverly Hills,California,United States,US,90210,,0,aaron54@adventure-works.com,Cell,0,1,672.294,32445.534,3117.9845,974.3702,36537.8887,CARGO TRANSPORT 5,8.99,1.49,2014-05-03
Paris,Seine (Paris),France,FR,75010,,2,noah71@adventure-works.com,Cell,0,13,40.5942,44961.0181,4333.7143,1354.2857,50649.0181,CARGO TRANSPORT 5,8.99,1.49,2013-12-20
Paris,Seine (Paris),France,FR,75010,,2,noah71@adventure-works.com,Cell,0,1,1020.594,35536.668,3439.737,1074.9178,40051.3228,CARGO TRANSPORT 5,8.99,1.49,2014-06-07
Torrance,California,United States,US,90505,,1,leah1@adventure-works.com,Cell,-1,1,4.99,7.28,0.5824,0.182,8.0444,XRQ - TRUCK GROUND,3.95,0.99,2013-09-18
Torrance,California,United States,US,90505,,1,leah1@adventure-works.com,Cell,0,8,14.694,31229.8394,2984.5505,932.672,35147.0619,CARGO TRANSPORT 5,8.99,1.49,2014-06-23
Chatou,Yveline,France,FR,78400,,0,leah7@adventure-works.com,Cell,0,1,1430.442,12307.134,1180.0704,368.772,13855.9764,CARGO TRANSPORT 5,8.99,1.49,2014-04-08
Lebanon,Oregon,United States,US,97355,,2,jonathan52@adventure-works.com,Home,0,1,218.454,24253.362,2314.3494,723.2342,27290.9456,CARGO TRANSPORT 5,8.99,1.49,2013-12-24
Villeneuve-d'Ascq,Nord,France,FR,59491,,1,leah14@adventure-works.com,Home,0,3,809.76,45169.896,4342.4608,1357.019,50869.3758,CARGO TRANSPORT 5,8.99,1.49,2014-03-05
Villeneuve-d'Ascq,Nord,France,FR,59491,,1,leah14@adventure-works.com,Home,0,10,2.994,65683.368,6708.6741,2096.4607,74488.5028,CARGO TRANSPORT 5,8.99,1.49,2013-11-19
Villeneuve-d'Ascq,Nord,France,FR,59491,,1,leah14@adventure-works.com,Home,0,2,728.91,12307.134,1180.0704,368.772,13855.9764,CARGO TRANSPORT 5,8.99,1.49,2014-03-30
Villeneuve-d'Ascq,Nord,France,FR,59491,,1,leah14@adventure-works.com,Home,0,2,5.394,8866.68,850.6978,265.8431,9983.2209,CARGO TRANSPORT 5,8.99,1.49,2014-06-23
Cliffside,British Columbia,Canada,CA,V8Y 1L1,,0,leah15@adventure-works.com,Cell,0,2,48.594,4878.75,467.9791,146.2435,5492.9726,CARGO TRANSPORT 5,8.99,1.49,2014-04-04
Burbank,California,United States,US,91502,,0,valerie6@adventure-works.com,Home,0,3,29.994,37202.7812,3571.9536,1116.2355,41890.9703,CARGO TRANSPORT 5,8.99,1.49,2014-05-03
Burbank,California,United States,US,91502,,0,valerie6@adventure-works.com,Home,-1,1,24.99,59.98,4.7984,1.4995,66.2779,XRQ - TRUCK GROUND,3.95,0.99,2011-07-11
Berlin,Hessen,Germany,DE,12171,,0,valerie7@adventure-works.com,Home,-1,1,2443.35,2451.3,196.104,61.2825,2708.6865,XRQ - TRUCK GROUND,3.95,0.99,2011-07-05
Berlin,Hessen,Germany,DE,12171,,0,valerie7@adventure-works.com,Home,0,4,1391.994,25106.754,2434.2035,760.6886,28301.6461,CARGO TRANSPORT 5,8.99,1.49,2014-05-26
Lane Cove,New South Wales,Australia,AU,1597,,1,valerie13@adventure-works.com,Home,-1,1,34.99,56.97,4.5576,1.4243,62.9519,XRQ - TRUCK GROUND,3.95,0.99,2013-11-18
Lane Cove,New South Wales,Australia,AU,1597,,1,valerie13@adventure-works.com,Home,0,3,67.539,11476.4056,1117.4891,349.2153,12943.11,CARGO TRANSPORT 5,8.99,1.49,2013-11-25
Burien,Washington,United States,US,98168,,1,valerie14@adventure-works.com,Cell,-1,1,28.99,68.97,5.5176,1.7243,76.2119,XRQ - TRUCK GROUND,3.95,0.99,2011-07-24
Burien,Washington,United States,US,98168,,1,valerie14@adventure-works.com,Cell,-1,1,3.99,96.07,7.6856,2.4018,106.1574,XRQ - TRUCK GROUND,3.95,0.99,2013-06-07
Berks,England,United Kingdom,GB,SL4 1RH,,1,brandon52@adventure-works.com,Home,0,6,158.43,44411.3304,4288.4368,1340.1365,50039.9037,CARGO TRANSPORT 5,8.99,1.49,2014-01-04
Newcastle upon Tyne,England,United Kingdom,GB,NT20,,0,larry24@adventure-works.com,Home,0,1,323.994,32062.032,3056.3076,955.0961,36073.4357,CARGO TRANSPORT 5,8.99,1.49,2014-01-07
Sooke,British Columbia,Canada,CA,V0,,1,janelle11@adventure-works.com,Cell,0,5,32.394,11012.327,1055.088,329.715,12397.13,CARGO TRANSPORT 5,8.99,1.49,2013-12-31
Verrieres Le Buisson,Essonne,France,FR,91370,,2,brandi11@adventure-works.com,Home,0,3,72.162,43253.7414,4151.6654,1297.3954,48702.8022,CARGO TRANSPORT 5,8.99,1.49,2014-02-01
London,England,United Kingdom,GB,SW8 1XD,,0,dylan41@adventure-works.com,Home,0,2,72.162,33592.044,3234.0449,1010.639,37836.7279,CARGO TRANSPORT 5,8.99,1.49,2014-02-04
Bury,England,United Kingdom,GB,PE17,,0,brandi18@adventure-works.com,Home,-1,1,2294.99,2369.97,189.5976,59.2493,2618.8169,XRQ - TRUCK GROUND,3.95,0.99,2013-10-02
Imperial Beach,California,United States,US,91932,,0,leslie5@adventure-works.com,Home,-1,1,3.99,25.48,2.0384,0.637,28.1554,XRQ - TRUCK GROUND,3.95,0.99,2013-08-23
Imperial Beach,California,United States,US,91932,,0,leslie5@adventure-works.com,Home,0,1,356.898,33726.9563,3208.7244,1002.7264,37938.4071,CARGO TRANSPORT 5,8.99,1.49,2014-04-01
Melbourne,Victoria,Australia,AU,3000,,0,tyler7@adventure-works.com,Cell,0,5,48.594,68203.41,6549.5248,2046.7265,76799.6613,CARGO TRANSPORT 5,8.99,1.49,2013-12-26
Melbourne,Victoria,Australia,AU,3000,,0,tyler7@adventure-works.com,Cell,-1,1,9.99,14.98,1.1984,0.3745,16.5529,XRQ - TRUCK GROUND,3.95,0.99,2013-10-07
North Ryde,New South Wales,Australia,AU,2113,,1,janelle14@adventure-works.com,Home,-1,1,53.99,2532.33,202.5864,63.3083,2798.2247,XRQ - TRUCK GROUND,3.95,0.99,2013-09-05
Sedro Woolley,Washington,United States,US,98284,,2,leslie16@adventure-works.com,Cell,-1,1,8.99,765.32,61.2256,19.133,845.6786,XRQ - TRUCK GROUND,3.95,0.99,2011-09-01
Sedro Woolley,Washington,United States,US,98284,,2,leslie16@adventure-works.com,Cell,0,3,24.294,33518.7528,3315.7167,1036.1615,37870.631,CARGO TRANSPORT 5,8.99,1.49,2013-12-05
Werne,Nordrhein-Westfalen,Germany,DE,59368,,1,kathleen3@adventure-works.com,Cell,-1,1,32.6,100.09,8.0072,2.5023,110.5995,XRQ - TRUCK GROUND,3.95,0.99,2013-02-08
Werne,Nordrhein-Westfalen,Germany,DE,59368,,1,kathleen3@adventure-works.com,Cell,-1,1,1120.49,1174.48,93.9584,29.362,1297.8004,XRQ - TRUCK GROUND,3.95,0.99,2013-08-31
Hawthorne,Queensland,Australia,AU,4171,,0,dylan53@adventure-works.com,Cell,-1,1,34.99,599.47,47.9576,14.9868,662.4144,XRQ - TRUCK GROUND,3.95,0.99,2013-11-10
Palo Alto,California,United States,US,94303,,0,kathleen9@adventure-works.com,Cell,-1,1,34.99,2376.45,190.116,59.4113,2625.9773,XRQ - TRUCK GROUND,3.95,0.99,2013-11-11
Bendigo,Victoria,Australia,AU,3550,,0,zachary45@adventure-works.com,Cell,0,5,218.454,31786.1904,3114.6122,973.3163,35874.1189,CARGO TRANSPORT 5,8.99,1.49,2014-03-18
Bendigo,Victoria,Australia,AU,3550,,0,zachary45@adventure-works.com,Cell,0,10,20.994,57771.7641,6201.0736,1937.8355,65910.6732,CARGO TRANSPORT 5,8.99,1.49,2014-05-19
Liverpool,England,United Kingdom,GB,L4 4HB,,0,kathleen16@adventure-works.com,Home,-1,1,539.99,628.97,50.3176,15.7243,695.0119,XRQ - TRUCK GROUND,3.95,0.99,2013-03-29
Liverpool,England,United Kingdom,GB,L4 4HB,,0,kathleen16@adventure-works.com,Home,-1,1,1120.49,1147.77,91.8216,28.6943,1268.2859,XRQ - TRUCK GROUND,3.95,0.99,2013-11-06
Rhodes,New South Wales,Australia,AU,2138,,1,zachary49@adventure-works.com,Cell,-1,1,8.99,588.96,47.1168,14.724,650.8008,XRQ - TRUCK GROUND,3.95,0.99,2013-03-19
Newport Beach,California,United States,US,92625,,1,karen13@adventure-works.com,Cell,0,8,1020.594,10184.298,977.4409,305.4503,11467.1892,CARGO TRANSPORT 5,8.99,1.49,2014-01-17
Newport Beach,California,United States,US,92625,,1,karen13@adventure-works.com,Cell,-1,1,8.99,38.98,3.1184,0.9745,43.0729,XRQ - TRUCK GROUND,3.95,0.99,2013-10-31
Torrance,California,United States,US,90505,,0,karen18@adventure-works.com,Cell,-1,1,29.99,32.28,2.5824,0.807,35.6694,XRQ - TRUCK GROUND,3.95,0.99,2013-08-02
High Wycombe,England,United Kingdom,GB,HP10 9QY,,0,thomas69@adventure-works.com,Cell,0,4,672.294,61171.5876,5860.9737,1831.5543,68864.1156,CARGO TRANSPORT 5,8.99,1.49,2014-03-27
Gloucestershire,England,United Kingdom,GB,GL7 1RY,,0,karen27@adventure-works.com,Home,-1,1,34.99,811.32,64.9056,20.283,896.5086,XRQ - TRUCK GROUND,3.95,0.99,2013-09-08
Gloucestershire,England,United Kingdom,GB,GL7 1RY,,0,karen27@adventure-works.com,Home,0,1,20.1865,1263.0383,120.9287,37.7902,1421.7572,CARGO TRANSPORT 5,8.99,1.49,2013-11-29
Brisbane,Queensland,Australia,AU,4000,,1,thomas74@adventure-works.com,Cell,0,1,54.894,24019.3814,2292.4414,716.388,27028.2108,CARGO TRANSPORT 5,8.99,1.49,2014-01-13
Brisbane,Queensland,Australia,AU,4000,,1,thomas74@adventure-works.com,Cell,0,5,356.898,90020.6146,8866.0475,2770.6398,101657.3019,CARGO TRANSPORT 5,8.99,1.49,2014-06-26
Coronado,California,United States,US,92118,,1,austin32@adventure-works.com,Home,0,5,29.994,35805.7413,3454.8806,1079.6502,40340.2721,CARGO TRANSPORT 5,8.99,1.49,2014-05-12
Coronado,California,United States,US,92118,,1,austin32@adventure-works.com,Home,-1,1,34.99,621.96,49.7568,15.549,687.2658,XRQ - TRUCK GROUND,3.95,0.99,2011-06-08
Solingen,Nordrhein-Westfalen,Germany,DE,42651,,2,thomas81@adventure-works.com,Cell,-1,1,28.99,195.27,15.6216,4.8818,215.7734,XRQ - TRUCK GROUND,3.95,0.99,2013-09-18
Solingen,Nordrhein-Westfalen,Germany,DE,42651,,2,thomas81@adventure-works.com,Cell,0,2,461.694,52697.2377,5053.0058,1579.0643,59329.3078,CARGO TRANSPORT 5,8.99,1.49,2014-06-29
Spring Valley,California,United States,US,91977,,0,jose82@adventure-works.com,Cell,0,2,323.994,35670.744,3424.6492,1070.2029,40165.5961,CARGO TRANSPORT 5,8.99,1.49,2014-02-18
Sèvres,Hauts de Seine,France,FR,92310,,1,leah8@adventure-works.com,Cell,0,6,37.254,74160.228,7105.029,2220.3216,83485.5786,CARGO TRANSPORT 5,8.99,1.49,2014-01-07
Sèvres,Hauts de Seine,France,FR,92310,,1,leah8@adventure-works.com,Cell,-1,1,9.99,44.98,3.5984,1.1245,49.7029,XRQ - TRUCK GROUND,3.95,0.99,2013-08-01
Everett,Washington,United States,US,98201,,0,leah13@adventure-works.com,Cell,0,6,672.294,52815.312,5097.2385,1592.887,59505.4375,CARGO TRANSPORT 5,8.99,1.49,2014-02-19
Everett,Washington,United States,US,98201,,0,leah13@adventure-works.com,Cell,0,3,356.898,33726.9563,3208.7244,1002.7264,37938.4071,CARGO TRANSPORT 5,8.99,1.49,2014-04-01
Berlin,Saarland,Germany,DE,12171,,0,leah18@adventure-works.com,Home,0,4,1376.994,39723.714,3833.431,1197.9472,44755.0922,CARGO TRANSPORT 5,8.99,1.49,2013-11-18
Marysville,Washington,United States,US,98270,,2,thomas84@adventure-works.com,Cell,-1,1,4.99,68.97,5.5176,1.7243,76.2119,XRQ - TRUCK GROUND,3.95,0.99,2013-08-31
Marysville,Washington,United States,US,98270,,2,thomas84@adventure-works.com,Cell,-1,1,2384.07,2453.04,196.2432,61.326,2710.6092,XRQ - TRUCK GROUND,3.95,0.99,2013-07-14
Darlinghurst,New South Wales,Australia,AU,2010,,1,jason49@adventure-works.com,Home,0,3,32.394,2870.952,268.2487,83.8277,3223.0284,CARGO TRANSPORT 5,8.99,1.49,2014-03-03
